acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence
0.992,['Lowtails'],0.534,191983,0.00469,0,0NezNXqWjqG3WxB3UYzjGO,0.943,4,0.0741,-28.547,0,Surely That's Enough,21,2020-04-25,0.038,177.976,0.385
0.308,['Lowtails'],0.787,125225,0.282,0,4XCwHQGGBhTTVkfaUQeop9,0.907,9,0.142,-16.046,1,Dribble Down,21,2020-04-25,0.314,135.019,0.966
0.00897,['Lowtails'],0.6759999999999999,161936,0.297,0,6YdeZC24lJeyuS6g8QpNTI,0.56,9,0.1119999999999999,-13.768,0,Toy Boxing,21,2020-04-25,0.0589,134.767,0.143
0.99,['Lowtails'],0.59,117168,0.00588,0,3N7u7IHQAtj5VInmZpyr9D,0.911,4,0.0666,-24.72,0,Walkingly,22,2020-04-25,0.0658,135.036,0.509
0.309,['Lowtails'],0.899,118004,0.371,0,2XwMUf8bOntuVIFdDPLgUN,0.0017399999999999,4,0.265,-14.943,0,Glassy,21,2020-04-25,0.483,135.1,0.895
0.00313,['Lowtails'],0.346,174405,0.721,0,7AgNJ9TLIME6Y0QPLrnEK8,0.953,4,0.0932,-9.933,0,Shared Darkness,21,2020-04-25,0.0451,98.565,0.0341
0.247,['Lowtails'],0.696,109854,0.0701,0,5aMF5rscIMYzJyhQQGfIgB,0.948,4,0.114,-14.669,0,Gloom Unit - Demo,21,2020-04-25,0.119,134.864,0.3670000000000001
0.996,['Lowtails'],0.0783,129358,0.0239,0,2nYIWpEodRhcAXcQRCCQBp,0.965,9,0.0828,-24.429,0,If You Say So,21,2020-04-25,0.0492,81.765,0.0319
0.1939999999999999,['Murray Head'],0.954,193440,0.451,0,6xQfzJWUJiFIcYBsBGml07,0.00295,2,0.0637,-9.124,0,One Night In Bangkok - From “Chess” / Remastered 2016,26,2020-12-18,0.108,108.842,0.8390000000000001
0.0574,['Dmitriy Rublev'],0.612,423882,0.835,0,0IhIt5QjZwmkJZ5Ld2l6nR,0.954,1,0.203,-10.357,0,New Year 2016,11,2020-02-10,0.0338,128.01,0.257
0.000717,"['Suffused', 'MSZ']",0.585,457306,0.866,0,7FmPp4BjDVaEwhsEO7B7Oe,0.846,9,0.159,-6.126,0,Year 2008 - MSZ Remix,22,2020-01-06,0.034,127.009,0.45
0.969,['Schoolgirl Byebye'],0.314,74302,0.0855,0,0UsmyJDsst2xhX1ZiFF3JW,0.795,9,0.16,-15.775,1,"Year,2015",18,2020-09-16,0.0342,69.893,0.161
0.00499,['Armin van Buuren'],0.397,36500,0.638,0,7tH6tGz6cQtpYReqHTlyjN,0.0,2,0.364,-7.256,1,"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2",30,2020-12-24,0.176,134.284,0.677
0.0236,['Armin van Buuren'],0.542,33800,0.794,0,7Kh32CyazzTdVEBXjKINVO,0.0,7,0.148,-6.412999999999999,1,"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1",30,2020-12-24,0.303,143.377,0.81
0.0101,['StringStorm'],0.5,203807,0.742,0,2mLxRnBIF8czuThqRxIjE5,2.22e-06,2,0.128,-13.368,0,Ten Thousand Years,32,2020-08-17,0.0418,79.986,0.255
0.0014199999999999,['Lowtails'],0.8420000000000001,135976,0.483,0,2R3fPAcc7rSfD67XnKcqzJ,0.887,4,0.1119999999999999,-17.448,0,Last Drop,22,2020-04-25,0.106,135.042,0.57
0.884,['Lowtails'],0.831,142087,0.191,0,6GmmOC67pohqMrvc2rWEWE,0.963,9,0.109,-12.717,0,Alright Alright,22,2020-04-25,0.287,131.918,0.728
0.8079999999999999,['Lowtails'],0.653,154900,0.2689999999999999,0,3RyUt9Aueu7NaLsxB6Mci6,0.425,7,0.318,-13.898,1,Hook Me Up,22,2020-04-25,0.0315,88.99700000000001,0.649
0.485,['Lowtails'],0.645,132540,0.05,0,1AVkz3i9bukouYeqEXxTjs,0.555,0,0.0807,-19.656,1,Get Home,22,2020-04-25,0.4579999999999999,89.01299999999998,0.6970000000000001
0.178,['Lowtails'],0.636,164328,0.608,0,1RzwbmgUmjGmZG1Le8Ox0x,0.836,4,0.0847,-11.99,0,Personal Space,22,2020-04-25,0.0377,132.002,0.0696
0.992,['Lowtails'],0.534,191983,0.00469,0,0NezNXqWjqG3WxB3UYzjGO,0.943,4,0.0741,-28.547,0,Surely That's Enough,21,2020-04-25,0.038,177.976,0.385
0.308,['Lowtails'],0.787,125225,0.282,0,4XCwHQGGBhTTVkfaUQeop9,0.907,9,0.142,-16.046,1,Dribble Down,21,2020-04-25,0.314,135.019,0.966
0.00897,['Lowtails'],0.6759999999999999,161936,0.297,0,6YdeZC24lJeyuS6g8QpNTI,0.56,9,0.1119999999999999,-13.768,0,Toy Boxing,21,2020-04-25,0.0589,134.767,0.143
0.99,['Lowtails'],0.59,117168,0.00588,0,3N7u7IHQAtj5VInmZpyr9D,0.911,4,0.0666,-24.72,0,Walkingly,22,2020-04-25,0.0658,135.036,0.509
0.00313,['Lowtails'],0.346,174405,0.721,0,7AgNJ9TLIME6Y0QPLrnEK8,0.953,4,0.0932,-9.933,0,Shared Darkness,21,2020-04-25,0.0451,98.565,0.0341
0.996,['Lowtails'],0.0783,129358,0.0239,0,2nYIWpEodRhcAXcQRCCQBp,0.965,9,0.0828,-24.429,0,If You Say So,21,2020-04-25,0.0492,81.765,0.0319
0.309,['Lowtails'],0.899,118004,0.371,0,2XwMUf8bOntuVIFdDPLgUN,0.0017399999999999,4,0.265,-14.943,0,Glassy,21,2020-04-25,0.483,135.1,0.895
0.247,['Lowtails'],0.696,109854,0.0701,0,5aMF5rscIMYzJyhQQGfIgB,0.948,4,0.114,-14.669,0,Gloom Unit - Demo,21,2020-04-25,0.119,134.864,0.3670000000000001
0.00499,['Armin van Buuren'],0.397,36500,0.638,0,7tH6tGz6cQtpYReqHTlyjN,0.0,2,0.364,-7.256,1,"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 2",30,2020-12-24,0.176,134.284,0.677
0.0236,['Armin van Buuren'],0.542,33800,0.794,0,7Kh32CyazzTdVEBXjKINVO,0.0,7,0.148,-6.412999999999999,1,"A State Of Trance (ASOT 996) - Tune Of The Year 2019 Top 3, Pt. 1",30,2020-12-24,0.303,143.377,0.81
0.37,['Matt Monro'],0.39,201960,0.345,0,5E8remXZPiYuvZEzavW4lT,1.4800000000000002e-05,6,0.588,-13.941,0,The Music Played - 2019 Stereo Remix,47,2020-03-13,0.0279,80.764,0.351
0.00246,"['The Trap Remix Guys', 'Christmas 2019']",0.674,107359,0.773,0,5qGej00QH1aX03SMU0GGbh,0.0136,11,0.31,-5.064,0,It's the Most Wonderful Time of the Year (Trap Remix),19,2020-08-28,0.0725,139.91,0.7040000000000001
0.0101,['StringStorm'],0.5,203807,0.742,0,2mLxRnBIF8czuThqRxIjE5,2.22e-06,2,0.128,-13.368,0,Ten Thousand Years,32,2020-08-17,0.0418,79.986,0.255
0.628,['Greensky Bluegrass'],0.36,1023829,0.5589999999999999,0,0fL3GYzKxfAi2jNt2sUVfA,0.868,1,0.957,-13.718,0,Leap Year 9/14: Red Rocks - Live,24,2020-01-10,0.0316,135.45,0.484
0.594,['015B'],0.737,274895,0.441,0,0akJrvpj9aedCNZQYMhZkp,0.0,6,0.0976,-5.23,1,#tb 과거의 오늘 - Remastered,30,2020-02-27,0.0318,97.531,0.256
0.121,['Dead & Company'],0.242,513075,0.672,0,0RsmdkHecO2Bv0sLC0STGS,0.595,5,0.645,-18.864,1,"New Years Countdown - Live at Chase Center, San Francisco, CA, 12/31/2019",16,2020-12-18,0.0972,103.348,0.0409999999999999
0.196,['Matt Monro'],0.53,183520,0.5579999999999999,0,1AVC6zIrTXP1m0TfcQTKzN,0.0,5,0.325,-11.95,1,Everybody's Talkin' - 2019 Stereo Remix,26,2020-03-13,0.0362,121.733,0.75
0.919,['Ulrich Schnauss'],0.2019999999999999,232040,0.49,0,18S34kArszgBIkOsP4XSEI,0.964,3,0.119,-14.079,0,In Between the Years - 2019 remaster,16,2020-04-10,0.0555,93.076,0.0324
0.0836,['The Kelly Family'],0.447,253520,0.7340000000000001,0,08Of4NLO3kwuYjZ94jAZZt,0.0,8,0.933,-6.773,1,Santa Maria - Live 2019,19,2020-04-03,0.0681,124.701,0.246
0.0529,['The Kelly Family'],0.527,172440,0.944,0,2ozTevZFwCmPS41jGfzYVg,3.44e-05,9,0.8340000000000001,-6.617000000000001,0,Star Of The County Down - Live 2019,17,2020-04-03,0.0692,104.253,0.568
0.0804,['A River of Trees'],0.6,43009,0.493,0,0Dm5cq4kWI0Auy9esvZC2d,0.754,0,0.156,-11.296,1,Acid for Breakfast - Winter 2019 Demo,10,2020-12-31,0.0315,98.056,0.6509999999999999
0.222,['Ulrich Schnauss'],0.357,368880,0.617,0,4nENleuSf237cCPtMBTIJ8,0.177,2,0.15,-10.849,0,Ten Years - 2019 Version,13,2020-04-03,0.0341,145.98,0.0684
0.221,"['24kGoldn', 'iann dior']",0.7,140526,0.722,1,3tjFYV6RSFtuktYl3ZtYcq,0.0,7,0.272,-3.5580000000000003,0,Mood (feat. iann dior),96,2020-07-24,0.0369,90.989,0.7559999999999999
0.165,['Ema Spatula'],0.6990000000000001,83853,0.5579999999999999,0,6s0QJ4tfTOkkkOMQz8HCrg,0.883,9,0.0932,-14.713,1,Year 2020,30,2020-04-08,0.0541,99.996,0.3979999999999999
0.499,['SZA'],0.436,279204,0.655,1,3YJJjQPAbDT7mGpX3WtQ9A,8.1e-06,1,0.688,-8.37,0,Good Days,91,2020-12-25,0.0583,121.002,0.412
0.7290000000000001,['Hammock'],0.2,325680,0.282,0,79hqdNpnWPVVxmZiDfKaIL,0.887,2,0.0837,-19.803,0,Dark Beyond the Blue - 2020,41,2020-12-04,0.0468,74.381,0.0372
0.4679999999999999,['Ariana Grande'],0.737,172325,0.802,1,35mvY5S1H3J2QZyna3TFe0,0.0,0,0.0931,-4.771,1,positions,96,2020-10-30,0.0878,144.015,0.682
0.7,['Hammock'],0.0692,533707,0.285,0,51TAp7p7B3xboCl5HWmEkF,0.6729999999999999,2,0.1989999999999999,-14.854,1,Longest Year - 2020,36,2020-12-04,0.0482,78.572,0.0312
0.237,['Ariana Grande'],0.83,173711,0.585,1,6Im9k8u9iIzKMrmV7BWtlF,0.0,0,0.248,-6.476,1,34+35,94,2020-10-30,0.094,109.978,0.485
0.0964,['Armin van Buuren'],0.645,32000,0.852,0,6BMhvxuuCm1QAxYVrFuPZU,0.0,11,0.278,-7.289,0,A State Of Trance (ASOT 996) - A State Of Trance Tune Of The Year 2020,30,2020-12-24,0.374,137.985,0.737
0.19,['CJ'],0.711,123429,0.598,1,5vGLcdRuSbUhD8ScwsGSdA,0.0,3,0.15,-7.621,0,Whoopty,94,2020-08-20,0.182,140.175,0.737
0.213,['The Kid LAROI'],0.662,161385,0.413,1,27OeeYzk6klgBh83TSvGMA,0.0,0,0.134,-7.357,1,WITHOUT YOU,94,2020-11-06,0.0299,93.005,0.467
0.122,['Armin van Buuren'],0.6779999999999999,31750,0.529,0,3BhzJoBiQ227D912eRPhuQ,0.0,10,0.46,-7.468,1,"A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",32,2020-12-17,0.363,130.26,0.921
0.114,"['Pop Smoke', 'Lil Baby', 'DaBaby']",0.823,190476,0.586,1,0PvFJmanyNQMseIFrU708S,0.0,6,0.193,-6.606,0,For The Night (feat. Lil Baby & DaBaby),91,2020-07-03,0.2,125.971,0.347
0.218,['Billie Eilish'],0.889,174321,0.34,0,54bFM56PmE4YLRnqpW6Tha,0.13,11,0.055,-7.773,0,Therefore I Am,94,2020-11-12,0.0697,94.009,0.716
0.00021,['Armin van Buuren'],0.261,31620,0.8909999999999999,0,1bJG34rBXF6dtTMpgQyAPE,1.44e-05,7,0.293,-6.621,1,"A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",32,2020-12-17,0.225,131.767,0.934
0.65,['Pop Smoke'],0.7090000000000001,160000,0.5479999999999999,1,1tkg4EHVoqnhR6iFEXb60y,1.59e-06,10,0.133,-8.493,1,What You Know Bout Love,93,2020-07-03,0.353,83.995,0.5429999999999999
0.0194,"['Cardi B', 'Megan Thee Stallion']",0.935,187541,0.4539999999999999,1,4Oun2ylbjFKMPTiaSbbCih,0.0,1,0.0824,-7.508999999999999,1,WAP (feat. Megan Thee Stallion),92,2020-08-07,0.375,133.07299999999998,0.357
0.0093099999999999,['Armin van Buuren'],0.578,32340,0.522,0,44b9NSmpDxEHDV3PBca9T1,0.0,2,0.298,-7.157,0,"A State Of Trance (ASOT 995) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",32,2020-12-17,0.362,132.724,0.75
0.244,"['Drake', 'Lil Durk']",0.7609999999999999,261493,0.518,1,2SAqBLGA283SUiwJ3xOUVI,3.47e-05,0,0.107,-8.871,1,Laugh Now Cry Later (feat. Lil Durk),89,2020-08-14,0.134,133.976,0.522
0.12,['Lil Nas X'],0.81,154998,0.511,1,6zFMeegAMYQo0mt8rXtrli,0.0,5,0.0832,-6.924,0,HOLIDAY,92,2020-11-13,0.1639999999999999,151.947,0.8370000000000001
0.0582,['Armin van Buuren'],0.583,31540,0.879,0,0E6JG0zasoAzGWM6uf53mr,0.0,6,0.3,-7.717,0,"A State Of Trance (ASOT 995) - Tune Of The Year 2020 Special Episode, Pt. 1",30,2020-12-17,0.325,130.629,0.615
0.401,"['Bad Bunny', 'Jhay Cortez']",0.731,205090,0.573,1,47EiUVwUp4C9fGccaPuUCS,5.22e-05,4,0.113,-10.059,0,DÁKITI,95,2020-10-30,0.0544,109.928,0.145
0.0166,['Megan Thee Stallion'],0.914,171067,0.732,1,0A1hoCfMLkiAgvhWkkucJa,0.0,8,0.107,-6.1,0,Body,88,2020-11-20,0.241,94.066,0.469
0.282,['Armin van Buuren'],0.675,33080,0.7190000000000001,0,3tGDk2LUBujuY52fvT8vax,0.0,1,0.609,-6.893,1,"A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",30,2020-12-10,0.3339999999999999,130.582,0.815
0.00336,['Juice WRLD'],0.65,194621,0.613,1,2U5WueTLIK5WJLD7mvDODv,0.0,9,0.267,-6.13,0,Wishing Well,88,2020-07-10,0.128,149.972,0.0804
0.247,"['DaBaby', 'Roddy Ricch']",0.746,181733,0.69,1,7ytR5pFWmSjzHJIeQkgog4,0.0,11,0.1009999999999999,-7.956,1,ROCKSTAR (feat. Roddy Ricch),91,2020-04-17,0.1639999999999999,89.977,0.4970000000000001
0.00104,['Armin van Buuren'],0.364,33580,0.875,0,53ajwl5PS1BgR0UJZYdrtf,0.0,6,0.0802,-6.375,0,"A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",30,2020-12-10,0.0909,132.955,0.6659999999999999
0.00883,"['Dua Lipa', 'DaBaby']",0.7020000000000001,203064,0.825,0,463CkQjx2Zk1yXoBuierM9,0.0,6,0.0674,-3.787,0,Levitating (feat. DaBaby),90,2020-10-01,0.0601,102.977,0.915
0.584,['Conan Gray'],0.357,198040,0.425,0,4xqrdfXkTW4T0RauPLv3WA,0.0,5,0.322,-7.301,1,Heather,91,2020-03-20,0.0333,102.078,0.27
0.153,['Armin van Buuren'],0.597,32250,0.7859999999999999,0,0hxNCO70HfA25Vi3fv7J7f,0.0,1,0.384,-7.28,1,"A State Of Trance (ASOT 994) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",30,2020-12-10,0.354,83.68299999999998,0.599
0.833,['Taylor Swift'],0.392,214707,0.574,0,0lx2cLdOt3piJbcaXIV74f,0.00179,7,0.145,-9.195,1,willow,89,2020-12-11,0.17,81.112,0.529
0.7859999999999999,['Tate McRae'],0.642,169266,0.374,0,45bE4HXI0AwGZXfZtMp8JR,0.0,4,0.0906,-9.386,1,you broke me first,93,2020-04-17,0.0545,124.099,0.0799
0.00644,['Armin van Buuren'],0.452,33830,0.738,0,4m9wZAb0wtNjjSCosCLVCd,0.0,1,0.375,-6.7360000000000015,1,"A State Of Trance (ASOT 993) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",27,2020-12-03,0.193,115.737,0.7609999999999999
0.256,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",0.799,195429,0.66,1,02kDW379Yfd5PzW5A6vuGt,0.0,1,0.111,-6.153,0,Lemonade,90,2020-08-14,0.079,140.04,0.471
0.0663,"['Juice WRLD', 'The Kid LAROI']",0.613,158033,0.631,1,5YSHygGN9D0mID1NsVd5my,0.0,4,0.1689999999999999,-6.965,1,Reminds Me Of You,87,2020-12-08,0.12,149.99200000000005,0.33
0.00614,['Armin van Buuren'],0.574,31830,0.731,0,6mmttSQV7qJX80VGgFCOzV,0.0,7,0.483,-6.6160000000000005,1,"A State Of Trance (ASOT 993) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",27,2020-12-03,0.121,135.92600000000002,0.8740000000000001
0.0187,"['Pop Smoke', 'A Boogie Wit da Hoodie']",0.905,190534,0.647,1,2r6OAV3WsYtXuXjvJ1lIDi,0.0,10,0.282,-5.065,0,Hello (feat. A Boogie Wit da Hoodie),87,2020-07-20,0.107,130.97,0.3670000000000001
0.8640000000000001,"['Justin Bieber', 'benny blanco']",0.631,149297,0.239,1,4y4spB9m0Q6026KfkAvy9Q,0.0,11,0.1159999999999999,-7.0710000000000015,0,Lonely (with benny blanco),92,2020-10-16,0.0398,79.859,0.0927
0.0597,['Armin van Buuren'],0.696,40570,0.727,0,57sf9Qm0AXh2AA72tQbwjm,0.0,11,0.316,-8.107000000000001,1,"A State Of Trance (ASOT 995) - Tune Of The Year 2020 Special Episode, Pt. 2",29,2020-12-17,0.235,109.916,0.8220000000000001
0.0172,"['Juice WRLD', 'Marshmello']",0.625,205485,0.8140000000000001,1,2Y0wPrPQBrGhoLn14xRYCG,0.0,0,0.158,-5.181,1,Come & Go (with Marshmello),86,2020-07-10,0.0657,144.991,0.535
0.0563,['Ritt Momney'],0.3989999999999999,210463,0.491,0,6AGOKlMZWLCaEJGnaROtF9,0.00089,6,0.11,-10.778,0,Put Your Records On,89,2020-04-24,0.0538,91.066,0.151
0.000487,['Armin van Buuren'],0.358,32310,0.8640000000000001,0,1Erw27vIC5o4pkOb4nC0Kx,2.67e-05,0,0.322,-6.728,1,"A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",26,2020-11-26,0.362,138.467,0.7859999999999999
0.00473,"['Machine Gun Kelly', 'blackbear']",0.731,139461,0.675,1,7kDUspsoYfLkWnZR7qwHZl,0.0,5,0.141,-5.134,0,my ex's best friend (with blackbear),87,2020-09-25,0.0434,124.939,0.298
0.11,['Jack Harlow'],0.794,156498,0.7559999999999999,1,4DuUwzP4ALMqpquHU0ltAB,0.0,5,0.247,-7.16,0,Tyler Herro,85,2020-10-22,0.136,123.066,0.775
0.0129,['Armin van Buuren'],0.595,33040,0.589,0,137DXi38xjPq44uT3npk5f,0.0,7,0.401,-7.49,1,"A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",26,2020-11-26,0.324,86.37299999999998,0.934
0.00748,"['21 Savage', 'Metro Boomin']",0.8190000000000001,195906,0.626,1,5SWnsxjhdcEDc7LJjq9UHk,0.1009999999999999,10,0.1669999999999999,-4.574,0,Runnin,84,2020-10-02,0.2019999999999999,143.01,0.415
0.0631,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",0.904,227478,0.723,1,2MbdDtCv5LUVjYy9RuGTgC,0.0,11,0.185,-5.224,0,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",85,2020-06-24,0.26,145.013,0.835
0.00261,['Armin van Buuren'],0.3979999999999999,35570,0.888,0,4ZLDQDJ8OYBlitjLghJWKI,0.0,6,0.3989999999999999,-6.211,0,"A State Of Trance (ASOT 992) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",25,2020-11-26,0.363,136.148,0.3779999999999999
0.92,['Taylor Swift'],0.462,244000,0.24,1,0sY6ZUTh4yoctD8VIXz339,0.0,0,0.113,-12.077,1,champagne problems,85,2020-12-11,0.0377,171.31900000000005,0.32
0.0676,"['Shawn Mendes', 'Justin Bieber']",0.652,178994,0.3829999999999999,0,2Z8yfpFX0ZMavHkcIeHiO1,0.0,2,0.0828,-7.0760000000000005,0,Monster (Shawn Mendes & Justin Bieber),91,2020-11-20,0.0516,145.765,0.5489999999999999
0.000251,['Armin van Buuren'],0.4320000000000001,32670,0.93,0,3XjZbwTQxq2EaFQUSUwozE,0.000348,6,0.3939999999999999,-7.056,0,"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",25,2020-11-19,0.161,132.928,0.6829999999999999
0.345,['Polo G'],0.8320000000000001,132833,0.534,1,1VLtjHwRWOVJiE5Py7JxoQ,0.0,1,0.165,-7.813,0,Martin & Gina,84,2020-05-15,0.253,93.924,0.1159999999999999
0.0303,"['Bad Bunny', 'ROSALÍA']",0.856,203201,0.618,0,2XIc1pqjXV3Cr2BQUGNBck,0.0,7,0.0866,-4.892,1,LA NOCHE DE ANOCHE,94,2020-11-27,0.286,81.993,0.391
0.0224,['Armin van Buuren'],0.593,32080,0.483,0,4fKTb9Rb4HfjoswfQBTJxF,0.0,5,0.723,-7.417000000000002,0,"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",25,2020-11-19,0.2019999999999999,130.539,0.8140000000000001
0.191,['Luke Combs'],0.487,232533,0.65,0,6IBcOGPsniK3Pso1wHIhew,0.0,0,0.0933,-5.195,1,Forever After All,82,2020-10-23,0.0253,151.964,0.456
0.00402,"['Megan Thee Stallion', 'DaBaby']",0.957,137984,0.4370000000000001,1,4aarlAfLKVCTxUDNgbwhjH,0.0,11,0.2189999999999999,-7.8820000000000014,1,Cry Baby (feat. DaBaby),83,2020-11-20,0.359,130.058,0.616
0.434,['Armin van Buuren'],0.727,38330,0.767,0,7bPhqHzOvdsw5y6reuJz52,0.0,0,0.532,-7.291,1,"A State Of Trance (ASOT 991) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",24,2020-11-19,0.536,127.471,0.969
0.196,"['Justin Bieber', 'Chance the Rapper']",0.6729999999999999,212093,0.7040000000000001,0,5u1n1kITHCxxp8twBcZxWy,0.0,6,0.0898,-8.056000000000001,1,Holy (feat. Chance The Rapper),90,2020-09-18,0.36,86.919,0.3720000000000001
0.25,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",0.8,195429,0.6579999999999999,1,7hxHWCCAIIxFLCzvDgnQHX,0.0,1,0.111,-6.142,0,"Lemonade (feat. Gunna, Don Toliver & NAV)",88,2020-08-28,0.079,140.042,0.462
0.0421,['Armin van Buuren'],0.6609999999999999,33210,0.75,0,7FXycQlLdBIyLlWJsVPacq,0.0,8,0.5579999999999999,-6.312,1,"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",22,2020-11-12,0.315,62.444,0.767
0.0183,['AJR'],0.74,170858,0.516,0,53BHUFdQphHiZUUG3nx9zn,0.0,1,0.0558,-6.233,0,Bang!,79,2020-02-12,0.0507,139.918,0.698
0.0239,['DaBaby'],0.8490000000000001,122587,0.536,1,4Z5FyQlevoHoa5FsIVKZju,0.0,1,0.126,-7.307,1,PRACTICE,83,2020-08-04,0.349,141.964,0.308
0.0145,['Armin van Buuren'],0.5660000000000001,35880,0.855,0,5uWsTciqKP9yjq9VenPWyR,0.0,11,0.319,-6.645,0,"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",22,2020-11-12,0.31,133.16,0.615
0.00327,['Lil Baby'],0.856,135960,0.564,1,4Iedi94TIaB2GGb1nMB68v,0.0,6,0.134,-6.295,0,On Me,82,2020-12-04,0.392,77.972,0.483
0.36,['Ariana Grande'],0.487,201882,0.534,0,3UoULw70kMsiVXxW0L3A33,0.0,0,0.1,-5.664,0,pov,87,2020-10-30,0.0555,131.798,0.173
0.00811,['Armin van Buuren'],0.684,40010,0.8220000000000001,0,1AxwMvk5EA5rhcer0ZxIDx,0.0,6,0.3670000000000001,-7.487,0,"A State Of Trance (ASOT 990) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 3",22,2020-11-12,0.29,135.59799999999998,0.4589999999999999
0.084,['Kid Cudi'],0.7120000000000001,193293,0.556,1,30KctD1WsHKTIYczXjip5a,5.04e-05,5,0.527,-7.213999999999999,0,Tequila Shots,83,2020-12-11,0.0531,90.494,0.22
0.231,"['21 Savage', 'Metro Boomin', 'Drake']",0.647,193839,0.667,1,4Q34FP1AT7GEl9oLgNtiWj,0.0,5,0.133,-5.563,1,Mr. Right Now (feat. Drake),82,2020-10-02,0.304,172.08,0.7040000000000001
0.7659999999999999,['FUZZZY'],0.7559999999999999,179813,0.131,1,2Uj2Vz9s4vcGSmiiiqWADs,0.0,7,0.136,-13.284,1,Smile Year 2020 Pick up Line,19,2020-07-06,0.0467,79.9,0.307
0.662,['Morgan Wallen'],0.657,161773,0.54,0,0SErdEdRcVX1uJCf1eTGYH,0.0,5,0.123,-7.675,1,Somebody’s Problem,81,2020-11-20,0.0287,136.97,0.625
0.00161,"['CORPSE', 'Savage Ga$p']",0.614,105176,0.937,1,7bCfHiRcfUjG0YVVNUL7Ve,0.0013599999999999,1,0.103,-7.443,1,E-GIRLS ARE RUINING MY LIFE!,85,2020-09-25,0.115,84.98,0.386
0.0121,['Armin van Buuren'],0.52,38210,0.662,0,0PdD3AkYJryuuAm6Kek4Pe,0.0,0,0.507,-7.068,1,"A State Of Trance (ASOT 989) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 1",20,2020-11-05,0.3929999999999999,131.371,0.6709999999999999
0.731,"['Powfu', 'beabadoobee']",0.726,173333,0.431,0,7eJMfftS33KTjuF7lTsMCx,0.0,8,0.696,-8.765,0,death bed (coffee for your head),89,2020-02-08,0.135,144.026,0.348
0.235,['Ashnikko'],0.8340000000000001,146523,0.6629999999999999,1,0AUvWawuP0ibk4SQ3sIZjk,0.0,8,0.3720000000000001,-6.143,1,Daisy,87,2020-07-09,0.133,121.876,0.774
0.000179,['Armin van Buuren'],0.42,32080,0.7070000000000001,0,2PrV0E06HLBYGygjrzPa1x,1.06e-06,8,0.13,-6.501,1,"A State Of Trance (ASOT 989) - ASOT Tune Of The Year 2020 voting now open: vote.astateoftrance.com, Pt. 2",20,2020-11-05,0.0891,136.725,0.701
0.0614,"['DDG', 'Blueface']",0.928,170233,0.341,1,7o4gBbTM6UBLkOYPw9xMCz,0.0,11,0.162,-10.196,0,Moonwalking in Calabasas (feat. Blueface) - Remix,83,2020-12-02,0.103,129.966,0.745
0.057,"['DJ Khaled', 'Drake']",0.8,200221,0.56,1,6EDO9iiTtwNv6waLwa1UUq,0.0,5,0.134,-4.8180000000000005,0,POPSTAR (feat. Drake),87,2020-07-17,0.261,163.071,0.45
